,製品番号,日付,在庫数,通常入庫,調整入庫,調整出庫,受注番号,得意先,受注日,納期,納品日,受注本数,納品本数,残納品数,納期と受注日の差,遅延日数,分納Flag,受注Flag,納品日と受注日の差,前日在庫,在庫/受注量比,優先度,発注点,代替製品コード
3280,130003803200,2021-09-07,623280,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,623280,,2,1000000,
3281,130003803200,2021-09-08,587280,0.0,0.0,0.0,J219-00043,3221.0,2021-09-03,2021-09-08,2021-09-08,36000.0,36000.0,0.0,5.0,0.0,False,True,5.0,623280,17.313333333333333,2,1000000,
3282,130003803200,2021-09-09,587280,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,587280,,2,1000000,
3283,130003803200,2021-09-10,587280,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,587280,,2,1000000,
3284,130003803200,2021-09-11,587280,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,587280,,2,1000000,
3285,130003803200,2021-09-12,587280,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,587280,,2,1000000,
3286,130003803200,2021-09-13,587280,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,587280,,2,1000000,
3287,130003803200,2021-09-14,487280,0.0,0.0,0.0,J219-00190,1108.0,2021-09-14,2021-09-14,2021-09-14,100000.0,100000.0,0.0,0.0,0.0,False,True,0.0,587280,5.8728,2,1000000,
3288,130003803200,2021-09-15,487280,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,487280,,2,1000000,
3289,130003803200,2021-09-16,487280,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,487280,,2,1000000,
3290,130003803200,2021-09-17,487280,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,487280,,2,1000000,
3291,130003803200,2021-09-18,487280,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,487280,,2,1000000,
3292,130003803200,2021-09-19,487280,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,487280,,2,1000000,
3293,130003803200,2021-09-20,487280,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,487280,,2,1000000,
3294,130003803200,2021-09-21,536336,49056.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,487280,,2,1000000,
3295,130003803200,2021-09-21,618097,0.0,81761.0,0.0,,,,,,0.0,0.0,0.0,,,,,,536336,,2,1000000,
3296,130003803200,2021-09-21,699858,0.0,81761.0,0.0,,,,,,0.0,0.0,0.0,,,,,,618097,,2,1000000,
3297,130003803200,2021-09-21,781619,0.0,81761.0,0.0,,,,,,0.0,0.0,0.0,,,,,,699858,,2,1000000,
3298,130003803200,2021-09-21,863380,0.0,81761.0,0.0,,,,,,0.0,0.0,0.0,,,,,,781619,,2,1000000,
3299,130003803200,2021-09-22,813380,0.0,0.0,0.0,J219-00159,1107.0,2021-09-10,2021-09-22,2021-09-13,50000.0,50000.0,0.0,12.0,-9.0,False,True,3.0,863380,17.2676,2,1000000,
3300,130003803200,2021-09-23,813380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,813380,,2,1000000,
3301,130003803200,2021-09-24,813380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,813380,,2,1000000,
3302,130003803200,2021-09-25,813380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,813380,,2,1000000,
3303,130003803200,2021-09-26,813380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,813380,,2,1000000,
3304,130003803200,2021-09-27,813380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,813380,,2,1000000,
3305,130003803200,2021-09-28,813380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,813380,,2,1000000,
3306,130003803200,2021-09-29,713380,0.0,0.0,0.0,J219-00319,1108.0,2021-09-28,2021-09-29,2021-09-28,100000.0,100000.0,0.0,1.0,-1.0,False,True,0.0,813380,8.1338,2,1000000,
3307,130003803200,2021-09-30,713380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,713380,,2,1000000,
3308,130003803200,2021-10-01,713380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,713380,,2,1000000,
3309,130003803200,2021-10-02,713380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,713380,,2,1000000,
3310,130003803200,2021-10-03,713380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,713380,,2,1000000,
3311,130003803200,2021-10-04,713380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,713380,,2,1000000,
3312,130003803200,2021-10-05,713380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,713380,,2,1000000,
3313,130003803200,2021-10-06,703380,0.0,0.0,0.0,J21A-00071,1301.0,2021-10-06,2021-10-06,2021-10-06,10000.0,10000.0,0.0,0.0,0.0,False,True,0.0,713380,71.338,2,1000000,
3314,130003803200,2021-10-07,703380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,703380,,2,1000000,
3315,130003803200,2021-10-08,703380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,703380,,2,1000000,
3316,130003803200,2021-10-09,703380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,703380,,2,1000000,
3317,130003803200,2021-10-10,703380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,703380,,2,1000000,
3318,130003803200,2021-10-11,653380,0.0,0.0,0.0,J21A-00109,1107.0,2021-10-08,2021-10-11,2021-10-11,50000.0,50000.0,0.0,3.0,0.0,False,True,3.0,703380,14.0676,2,1000000,
3319,130003803200,2021-10-12,653380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,653380,,2,1000000,
3320,130003803200,2021-10-13,653380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,653380,,2,1000000,
3321,130003803200,2021-10-14,653380,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,653380,,2,1000000,
3322,130003803200,2021-10-15,646180,0.0,0.0,0.0,J21A-00151,3200.0,2021-10-12,2021-10-15,2021-10-13,7200.0,7200.0,0.0,3.0,-2.0,False,True,1.0,653380,90.74722222222222,2,1000000,
3323,130003803200,2021-10-16,546180,0.0,0.0,0.0,J21A-00196,1108.0,2021-10-15,2021-10-16,2021-10-15,100000.0,100000.0,0.0,1.0,-1.0,False,True,0.0,646180,6.4618,2,1000000,
3324,130003803200,2021-10-17,546180,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,546180,,2,1000000,
3325,130003803200,2021-10-18,546180,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,546180,,2,1000000,
3326,130003803200,2021-10-19,538980,0.0,0.0,0.0,J21A-00214,3213.0,2021-10-15,2021-10-19,2021-10-19,7200.0,7200.0,0.0,4.0,0.0,False,True,4.0,546180,75.85833333333333,2,1000000,
3327,130003803200,2021-10-19,528980,0.0,0.0,10000.0,,,,,,0.0,0.0,0.0,,,,,,538980,,2,1000000,
3328,130003803200,2021-10-20,528980,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,528980,,2,1000000,
3329,130003803200,2021-10-21,528980,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,528980,,2,1000000,
3330,130003803200,2021-10-22,528980,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,528980,,2,1000000,
3331,130003803200,2021-10-23,528980,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,528980,,2,1000000,
3332,130003803200,2021-10-24,528980,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,528980,,2,1000000,
3333,130003803200,2021-10-25,528980,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,528980,,2,1000000,
3334,130003803200,2021-10-26,528980,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,528980,,2,1000000,
3335,130003803200,2021-10-27,528980,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,528980,,2,1000000,
3336,130003803200,2021-10-28,608854,0.0,79874.0,0.0,,,,,,0.0,0.0,0.0,,,,,,528980,,2,1000000,
3337,130003803200,2021-10-28,688728,0.0,79874.0,0.0,,,,,,0.0,0.0,0.0,,,,,,608854,,2,1000000,
3338,130003803200,2021-10-28,768602,0.0,79874.0,0.0,,,,,,0.0,0.0,0.0,,,,,,688728,,2,1000000,
3339,130003803200,2021-10-28,848476,0.0,79874.0,0.0,,,,,,0.0,0.0,0.0,,,,,,768602,,2,1000000,
3340,130003803200,2021-10-28,928350,79874.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,848476,,2,1000000,
3341,130003803200,2021-10-29,828350,0.0,0.0,0.0,J21A-00352,1108.0,2021-10-28,2021-10-29,2021-10-28,100000.0,100000.0,0.0,1.0,-1.0,False,True,0.0,928350,9.2835,2,1000000,
3342,130003803200,2021-10-30,828350,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,828350,,2,1000000,
3343,130003803200,2021-10-31,828350,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,828350,,2,1000000,
3344,130003803200,2021-11-01,828350,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,828350,,2,1000000,
3345,130003803200,2021-11-02,828350,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,828350,,2,1000000,
3346,130003803200,2021-11-03,828350,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,828350,,2,1000000,
3347,130003803200,2021-11-04,806750,0.0,0.0,0.0,J21A-00355,3221.0,2021-10-28,2021-11-04,2021-11-02,21600.0,21600.0,0.0,7.0,-2.0,False,True,5.0,828350,38.34953703703704,2,1000000,
3348,130003803200,2021-11-05,777950,0.0,0.0,0.0,J21B-00050,3199.0,2021-11-02,2021-11-05,2021-11-05,28800.0,28800.0,0.0,3.0,0.0,False,True,3.0,806750,28.01215277777778,2,1000000,
3349,130003803200,2021-11-06,777950,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,777950,,2,1000000,
3350,130003803200,2021-11-07,777950,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,777950,,2,1000000,
3351,130003803200,2021-11-08,677950,0.0,0.0,0.0,J21B-00082,1108.0,2021-11-05,2021-11-08,2021-11-05,100000.0,100000.0,0.0,3.0,-3.0,False,True,0.0,777950,7.7795,2,1000000,
3352,130003803200,2021-11-09,677950,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,677950,,2,1000000,
3353,130003803200,2021-11-10,663550,0.0,0.0,0.0,J21B-00118,3212.0,2021-11-09,2021-11-10,2021-11-10,14400.0,14400.0,0.0,1.0,0.0,False,True,1.0,677950,47.079861111111114,2,1000000,
3354,130003803200,2021-11-11,663550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,663550,,2,1000000,
3355,130003803200,2021-11-12,663550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,663550,,2,1000000,
3356,130003803200,2021-11-13,663550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,663550,,2,1000000,
3357,130003803200,2021-11-14,663550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,663550,,2,1000000,
3358,130003803200,2021-11-15,663550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,663550,,2,1000000,
3359,130003803200,2021-11-16,663550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,663550,,2,1000000,
3360,130003803200,2021-11-17,613550,0.0,0.0,0.0,J21B-00203,1107.0,2021-11-16,2021-11-17,2021-11-17,50000.0,50000.0,0.0,1.0,0.0,False,True,1.0,663550,13.271,2,1000000,
3361,130003803200,2021-11-18,613550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,613550,,2,1000000,
3362,130003803200,2021-11-19,613550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,613550,,2,1000000,
3363,130003803200,2021-11-20,613550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,613550,,2,1000000,
3364,130003803200,2021-11-21,613550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,613550,,2,1000000,
3365,130003803200,2021-11-22,513550,0.0,0.0,0.0,J21B-00262,1108.0,2021-11-19,2021-11-22,2021-11-19,100000.0,100000.0,0.0,3.0,-3.0,False,True,0.0,613550,6.1355,2,1000000,
3366,130003803200,2021-11-23,513550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,513550,,2,1000000,
3367,130003803200,2021-11-24,513550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,513550,,2,1000000,
3368,130003803200,2021-11-25,513550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,513550,,2,1000000,
3369,130003803200,2021-11-26,513550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,513550,,2,1000000,
3370,130003803200,2021-11-27,513550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,513550,,2,1000000,
3371,130003803200,2021-11-28,513550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,513550,,2,1000000,
3372,130003803200,2021-11-29,513550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,513550,,2,1000000,
3373,130003803200,2021-11-30,513550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,513550,,2,1000000,
3374,130003803200,2021-12-01,513550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,513550,,2,1000000,
3375,130003803200,2021-12-02,513550,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,513550,,2,1000000,
3376,130003803200,2021-12-03,597197,83647.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,513550,,2,1000000,
3377,130003803200,2021-12-03,680844,83647.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,597197,,2,1000000,
3378,130003803200,2021-12-03,762605,81761.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,680844,,2,1000000,
3379,130003803200,2021-12-03,844994,82389.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,762605,,2,1000000,
3380,130003803200,2021-12-03,886503,41509.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,844994,,2,1000000,
3381,130003803200,2021-12-03,970150,83647.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,886503,,2,1000000,
3382,130003803200,2021-12-04,970150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,970150,,2,1000000,
3383,130003803200,2021-12-05,970150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,970150,,2,1000000,
3384,130003803200,2021-12-06,920150,0.0,0.0,0.0,J21C-00047,1107.0,2021-12-06,2021-12-06,2021-12-06,50000.0,50000.0,0.0,0.0,0.0,False,True,0.0,970150,19.403,2,1000000,
3385,130003803200,2021-12-07,820150,0.0,0.0,0.0,J21C-00072,1108.0,2021-12-07,2021-12-07,2021-12-07,100000.0,100000.0,0.0,0.0,0.0,False,True,0.0,920150,9.2015,2,1000000,
3386,130003803200,2021-12-08,820150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,820150,,2,1000000,
3387,130003803200,2021-12-09,820150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,820150,,2,1000000,
3388,130003803200,2021-12-10,820150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,820150,,2,1000000,
3389,130003803200,2021-12-11,820150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,820150,,2,1000000,
3390,130003803200,2021-12-12,820150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,820150,,2,1000000,
3391,130003803200,2021-12-13,820150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,820150,,2,1000000,
3392,130003803200,2021-12-14,820150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,820150,,2,1000000,
3393,130003803200,2021-12-15,720150,0.0,0.0,0.0,J21C-00159,1108.0,2021-12-14,2021-12-15,2021-12-14,100000.0,100000.0,0.0,1.0,-1.0,False,True,0.0,820150,8.2015,2,1000000,
3394,130003803200,2021-12-16,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3395,130003803200,2021-12-17,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3396,130003803200,2021-12-18,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3397,130003803200,2021-12-19,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3398,130003803200,2021-12-20,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3399,130003803200,2021-12-21,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3400,130003803200,2021-12-22,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3401,130003803200,2021-12-23,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3402,130003803200,2021-12-24,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3403,130003803200,2021-12-25,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3404,130003803200,2021-12-26,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3405,130003803200,2021-12-27,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3406,130003803200,2021-12-28,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3407,130003803200,2021-12-29,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3408,130003803200,2021-12-30,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3409,130003803200,2021-12-31,720150,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,720150,,2,1000000,
3410,130003803800,2021-01-01,0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,0,,2,200000,
3411,130003803800,2021-01-02,0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,0,,2,200000,
3412,130003803800,2021-01-03,0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,0,,2,200000,
3413,130003803800,2021-01-04,0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,0,,2,200000,
3414,130003803800,2021-01-05,0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,0,,2,200000,
3415,130003803800,2021-01-06,-2750,0.0,0.0,0.0,J211-00024,5100.0,2021-01-05,2021-01-06,2021-01-06,2750.0,2750.0,0.0,1.0,0.0,False,True,1.0,0,0.0,2,200000,
3416,130003803800,2021-01-06,-14750,0.0,0.0,0.0,J211-00029,3217.0,2021-01-06,2021-01-06,2021-01-08,12000.0,12000.0,0.0,0.0,2.0,False,True,2.0,-2750,-0.22916666666666666,2,200000,
3417,130003803800,2021-01-06,14115,28865.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,-14750,,2,200000,
3418,130003803800,2021-01-06,75970,61855.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,14115,,2,200000,
3419,130003803800,2021-01-06,137825,61855.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,75970,,2,200000,
3420,130003803800,2021-01-06,107825,0.0,0.0,0.0,J211-00017,3221.0,2021-01-05,2021-01-06,2021-01-12,0.0,30000.0,-30000.0,1.0,6.0,False,True,7.0,137825,inf,2,200000,
3421,130003803800,2021-01-07,107825,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,107825,,2,200000,
3422,130003803800,2021-01-08,86825,0.0,0.0,0.0,J211-00054,1107.0,2021-01-07,2021-01-08,2021-01-08,21000.0,21000.0,0.0,1.0,0.0,False,True,1.0,107825,5.1345238095238095,2,200000,
3423,130003803800,2021-01-09,86825,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,86825,,2,200000,
3424,130003803800,2021-01-10,86825,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,86825,,2,200000,
3425,130003803800,2021-01-11,86825,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,86825,,2,200000,
3426,130003803800,2021-01-12,86825,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,86825,,2,200000,
3427,130003803800,2021-01-13,86825,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,86825,,2,200000,
3428,130003803800,2021-01-14,86825,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,86825,,2,200000,
3429,130003803800,2021-01-15,86825,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,86825,,2,200000,
3430,130003803800,2021-01-16,86825,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,86825,,2,200000,
3431,130003803800,2021-01-17,86825,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,86825,,2,200000,
3432,130003803800,2021-01-18,80825,0.0,0.0,0.0,J211-00161,3216.0,2021-01-15,2021-01-18,2021-01-21,6000.0,6000.0,0.0,3.0,3.0,False,True,6.0,86825,14.470833333333333,2,200000,
3433,130003803800,2021-01-19,73825,0.0,0.0,0.0,J211-00121,3205.0,2021-01-13,2021-01-19,2021-01-19,7000.0,7000.0,0.0,6.0,0.0,False,True,6.0,80825,11.54642857142857,2,200000,
3434,130003803800,2021-01-20,73825,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,73825,,2,200000,
3435,130003803800,2021-01-21,136711,62886.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,73825,,2,200000,
3436,130003803800,2021-01-21,199597,62886.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,136711,,2,200000,
3437,130003803800,2021-01-22,169597,0.0,0.0,0.0,J211-00017,3221.0,2021-01-05,2021-01-06,2021-01-22,0.0,30000.0,-60000.0,1.0,16.0,True,True,17.0,199597,inf,2,200000,
3438,130003803800,2021-01-23,169597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,169597,,2,200000,
3439,130003803800,2021-01-24,169597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,169597,,2,200000,
3440,130003803800,2021-01-25,169597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,169597,,2,200000,
3441,130003803800,2021-01-26,157597,0.0,0.0,0.0,J211-00266,3205.0,2021-01-22,2021-01-26,2021-01-26,12000.0,12000.0,0.0,4.0,0.0,False,True,4.0,169597,14.133083333333333,2,200000,
3442,130003803800,2021-01-26,136597,0.0,0.0,0.0,J211-00286,1107.0,2021-01-25,2021-01-26,2021-01-26,21000.0,21000.0,0.0,1.0,0.0,False,True,1.0,157597,7.504619047619047,2,200000,
3443,130003803800,2021-01-27,136597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,136597,,2,200000,
3444,130003803800,2021-01-28,136597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,136597,,2,200000,
3445,130003803800,2021-01-29,130597,0.0,0.0,0.0,J211-00324,3209.0,2021-01-28,2021-01-29,2021-01-28,6000.0,6000.0,0.0,1.0,-1.0,False,True,0.0,136597,22.766166666666667,2,200000,
3446,130003803800,2021-01-30,130597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,130597,,2,200000,
3447,130003803800,2021-01-31,130597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,130597,,2,200000,
3448,130003803800,2021-02-01,124597,0.0,0.0,0.0,J211-00227,3213.0,2021-01-20,2021-02-01,2021-01-29,6000.0,6000.0,0.0,12.0,-3.0,False,True,9.0,130597,21.766166666666667,2,200000,
3449,130003803800,2021-02-02,124597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,124597,,2,200000,
3450,130003803800,2021-02-03,124597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,124597,,2,200000,
3451,130003803800,2021-02-04,124597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,124597,,2,200000,
3452,130003803800,2021-02-05,124597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,124597,,2,200000,
3453,130003803800,2021-02-06,124597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,124597,,2,200000,
3454,130003803800,2021-02-07,124597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,124597,,2,200000,
3455,130003803800,2021-02-08,124597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,124597,,2,200000,
3456,130003803800,2021-02-09,124597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,124597,,2,200000,
3457,130003803800,2021-02-10,124597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,124597,,2,200000,
3458,130003803800,2021-02-11,124597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,124597,,2,200000,
3459,130003803800,2021-02-12,124597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,124597,,2,200000,
3460,130003803800,2021-02-13,124597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,124597,,2,200000,
3461,130003803800,2021-02-14,124597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,124597,,2,200000,
3462,130003803800,2021-02-15,118597,0.0,0.0,0.0,J212-00192,3215.0,2021-02-12,2021-02-15,2021-02-12,6000.0,6000.0,0.0,3.0,-3.0,False,True,0.0,124597,20.766166666666667,2,200000,
3463,130003803800,2021-02-15,112597,0.0,0.0,0.0,J212-00211,3212.0,2021-02-12,2021-02-15,2021-02-15,6000.0,6000.0,0.0,3.0,0.0,False,True,3.0,118597,19.766166666666667,2,200000,
3464,130003803800,2021-02-16,112597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,112597,,2,200000,
3465,130003803800,2021-02-17,112597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,112597,,2,200000,
3466,130003803800,2021-02-18,112597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,112597,,2,200000,
3467,130003803800,2021-02-19,112597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,112597,,2,200000,
3468,130003803800,2021-02-20,112597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,112597,,2,200000,
3469,130003803800,2021-02-21,112597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,112597,,2,200000,
3470,130003803800,2021-02-22,112597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,112597,,2,200000,
3471,130003803800,2021-02-23,112597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,112597,,2,200000,
3472,130003803800,2021-02-24,112597,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,112597,,2,200000,
3473,130003803800,2021-02-25,104347,0.0,0.0,0.0,J212-00303,3213.0,2021-02-22,2021-02-25,2021-02-25,8250.0,8250.0,0.0,3.0,0.0,False,True,3.0,112597,13.648121212121213,2,200000,
3474,130003803800,2021-02-26,104347,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,104347,,2,200000,
3475,130003803800,2021-02-27,104347,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,104347,,2,200000,
